Customer_ID,Count,Quarter,Referred_a_Friend,Number_of_Referrals,Tenure_in_Months,Offer,Phone_Service,Avg_Monthly_Long_Distance_Charges,Multiple_Lines,Internet_Service,Internet_Type,Avg_Monthly_GB_Download,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,trans_ID
1428-IEDPR,1,Q3,False,0,52,None,True,20.8,True,True,Fiber Optic,30.0,True,False,True,True,True,True,True,False,Two Year,True,Bank Withdrawal,109.3,5731.4,3.85,60.0,1081.6,6869.15,6635
4450-YOOHP,1,Q3,False,0,39,None,False,0.0,False,True,DSL,6.0,False,False,True,False,True,True,True,True,Month-to-Month,True,Credit Card,50.65,1905.4,3.51,0.0,0.0,1901.89,6636
6728-CZFEI,1,Q3,False,0,15,None,True,6.56,False,True,DSL,52.0,False,False,False,False,True,False,False,True,One Year,False,Credit Card,56.15,931.9,35.23,0.0,98.4,995.07,6637
3653-NCRDJ,1,Q3,True,10,43,None,True,14.97,False,False,None,0.0,False,False,False,False,False,False,False,False,One Year,True,Credit Card,19.2,776.25,9.48,0.0,643.71,1410.48,6638
6519-ZHPXP,1,Q3,True,1,72,None,True,41.55,False,True,Fiber Optic,25.0,True,True,True,True,True,True,True,False,Two Year,True,Bank Withdrawal,108.3,7679.65,36.13,50.0,2991.6,10685.12,6639
3472-QPRCH,1,Q3,True,9,40,None,True,27.95,True,False,None,0.0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,25.25,1006.9,44.51,0.0,1118.0,2080.39,6640
8224-UAXBZ,1,Q3,True,7,58,None,False,0.0,False,True,DSL,29.0,True,True,False,False,True,False,False,True,One Year,True,Bank Withdrawal,45.35,2540.1,4.08,0.0,0.0,2536.02,6641
9610-WCESF,1,Q3,False,0,67,None,False,0.0,False,True,Cable,17.0,True,False,False,True,True,False,False,True,Two Year,False,Bank Withdrawal,43.9,3097.2,34.45,0.0,0.0,3062.75,6642
2486-WYVVE,1,Q3,True,1,31,None,True,3.12,True,True,DSL,6.0,False,False,True,True,True,True,True,True,One Year,True,Credit Card,79.3,2484.0,0.0,0.0,96.72,2580.72,6643
1422-DGUBX,1,Q3,True,4,32,None,True,43.11,True,True,Fiber Optic,18.0,False,False,False,True,False,False,False,True,One Year,True,Bank Withdrawal,79.25,2619.15,16.96,0.0,1379.52,3981.71,6644
2999-AANRQ,1,Q3,False,0,21,None,True,17.35,False,True,DSL,71.0,True,True,False,True,True,False,False,False,Two Year,False,Credit Card,71.05,1524.85,16.91,140.0,364.35,2012.29,6645
8668-KNZTI,1,Q3,False,0,52,None,True,47.9,False,True,DSL,3.0,True,False,True,False,False,False,False,True,One Year,False,Bank Withdrawal,53.75,2790.65,43.12,0.0,2490.8,5238.33,6646
0480-KYJVA,1,Q3,True,8,72,None,True,47.6,True,False,None,0.0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,24.25,1784.5,49.76,0.0,3427.2,5161.94,6647
9746-YKGXB,1,Q3,True,9,52,None,False,0.0,False,True,DSL,19.0,True,False,True,False,False,True,True,True,One Year,False,Bank Withdrawal,44.25,2276.1,23.5,0.0,0.0,2252.6,6648
3926-YZVVX,1,Q3,False,0,41,None,True,12.42,False,True,Cable,12.0,False,False,False,True,False,False,False,True,One Year,False,Bank Withdrawal,50.05,2029.05,0.0,0.0,509.22,2538.27,6649
6000-UKLWI,1,Q3,False,0,41,None,True,36.76,False,False,None,0.0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,20.15,802.35,29.95,0.0,1507.16,2279.56,6650
6332-FBZRI,1,Q3,True,6,67,None,True,36.21,True,True,DSL,24.0,True,True,True,True,False,False,False,True,One Year,True,Credit Card,69.35,4653.25,9.99,0.0,2426.07,7069.33,6651
2096-XOTMO,1,Q3,True,10,16,None,True,12.82,False,False,None,0.0,False,False,False,False,False,False,False,False,Month-to-Month,False,Credit Card,19.35,275.9,33.24,0.0,205.12,447.78,6652
3266-FTKHB,1,Q3,False,0,17,None,True,27.66,False,False,None,0.0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,19.15,343.45,28.63,0.0,470.22,785.04,6653
8221-EQDGL,1,Q3,True,4,35,None,True,25.32,False,True,DSL,30.0,True,True,True,False,False,False,False,True,Month-to-Month,False,Credit Card,61.0,2130.45,10.7,0.0,886.2,3005.95,6654
2346-LOCWC,1,Q3,True,10,58,None,True,25.86,False,False,None,0.0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,20.5,1191.4,36.92,0.0,1499.88,2654.36,6655
0298-XACET,1,Q3,True,1,52,None,False,0.0,False,True,DSL,17.0,False,True,True,True,True,False,False,True,Two Year,False,Credit Card,50.2,2554.0,27.01,0.0,0.0,2526.99,6656
7560-QJAVJ,1,Q3,False,0,70,None,True,47.72,False,True,DSL,28.0,True,False,True,True,True,True,True,True,Two Year,False,Bank Withdrawal,79.6,5589.45,42.34,0.0,3340.4,8887.51,6657
2995-YWTCD,1,Q3,True,1,19,None,True,31.58,True,False,None,0.0,False,False,False,False,False,False,False,False,Two Year,True,Bank Withdrawal,24.9,467.7,0.0,0.0,600.02,1067.72,6658
9137-UIYPG,1,Q3,True,1,35,None,True,26.09,False,True,Fiber Optic,56.0,True,False,True,True,True,True,True,False,Month-to-Month,True,Bank Withdrawal,106.9,3756.45,34.47,150.0,913.15,4785.13,6659
2809-ZMYOQ,1,Q3,False,0,32,None,True,41.53,True,True,Fiber Optic,28.0,False,False,True,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,101.35,3334.9,0.0,0.0,1328.96,4663.86,6660
5084-OOVCJ,1,Q3,True,1,17,None,True,20.23,False,True,DSL,69.0,True,False,False,True,False,False,False,True,Month-to-Month,True,Credit Card,55.35,920.5,0.0,0.0,343.91,1264.41,6661
0254-WWRKD,1,Q3,True,1,67,Offer A,True,46.9,False,True,Cable,28.0,False,True,False,False,False,False,False,True,One Year,False,Credit Card,50.55,3431.75,0.0,0.0,3142.3,6574.05,6662
7727-SHVZV,1,Q3,False,0,9,None,True,43.83,False,False,None,0.0,False,False,False,False,False,False,False,False,Month-to-Month,False,Bank Withdrawal,19.5,150.35,0.0,0.0,394.47,544.82,6663
5339-PXDVH,1,Q3,False,0,4,Offer E,True,31.57,True,True,Fiber Optic,18.0,True,False,False,False,True,False,False,True,Month-to-Month,False,Bank Withdrawal,90.65,367.95,0.0,0.0,126.28,494.23,6664
8782-NUUOL,1,Q3,False,0,60,None,True,35.13,False,True,DSL,3.0,True,False,True,True,True,True,True,True,One Year,False,Credit Card,79.0,4801.1,0.0,0.0,2107.8,6908.9,6665
7601-WFVZV,1,Q3,False,0,1,Offer E,True,17.94,False,False,None,0.0,False,False,False,False,False,False,False,False,Month-to-Month,False,Credit Card,19.55,19.55,0.0,0.0,17.94,37.49,6666
4609-KNNWG,1,Q3,True,1,27,None,True,2.4,False,False,None,0.0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,19.9,550.1,0.0,0.0,64.8,614.9,6667
9529-OFXHY,1,Q3,False,0,15,None,True,13.8,True,True,Fiber Optic,59.0,True,False,False,False,True,False,False,True,Month-to-Month,True,Bank Withdrawal,87.75,1242.2,0.0,0.0,207.0,1449.2,6668
2669-QVCRG,1,Q3,False,0,41,None,True,7.83,True,True,Fiber Optic,19.0,True,False,False,False,False,False,False,True,Month-to-Month,True,Credit Card,81.3,3190.65,0.0,0.0,321.03,3511.68,6669
2478-EEWWM,1,Q3,True,1,59,Offer B,False,0.0,False,True,DSL,53.0,False,False,False,False,True,True,True,False,Month-to-Month,True,Bank Withdrawal,44.3,2666.75,0.0,20.0,0.0,2686.75,6670
9174-IHETN,1,Q3,False,0,50,Offer B,True,36.11,False,True,Fiber Optic,20.0,False,False,False,False,False,False,False,True,Two Year,False,Credit Card,70.35,3533.6,0.0,0.0,1805.5,5339.1,6671
2233-TXSIU,1,Q3,True,1,17,None,False,0.0,False,True,DSL,52.0,True,False,True,False,True,False,False,True,One Year,False,Credit Card,44.45,792.15,0.0,0.0,0.0,792.15,6672
9644-UMGQA,1,Q3,True,1,6,Offer E,True,34.7,False,True,DSL,51.0,True,False,False,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,49.15,295.65,0.0,0.0,208.2,503.85,6673
0419-YAAPX,1,Q3,True,1,49,Offer B,True,14.21,False,True,Fiber Optic,23.0,False,True,False,False,True,False,False,True,Month-to-Month,True,Credit Card,85.3,4297.95,0.0,0.0,696.29,4994.24,6674
0872-CASZJ,1,Q3,True,1,59,Offer B,True,20.5,True,True,Cable,53.0,True,False,False,True,False,True,True,True,One Year,True,Credit Card,69.1,4096.9,0.0,0.0,1209.5,5306.4,6675
8164-OCKUJ,1,Q3,True,1,59,Offer B,True,2.47,False,False,None,0.0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,20.6,1286.0,0.0,0.0,145.73,1431.73,6676
3094-JOJAI,1,Q3,False,0,18,None,True,4.38,True,True,Fiber Optic,20.0,False,False,False,False,False,False,False,True,Month-to-Month,False,Credit Card,74.15,1387.0,0.0,0.0,78.84,1465.84,6677
9494-MRNYX,1,Q3,False,0,10,None,True,17.98,True,True,Fiber Optic,26.0,False,False,False,False,False,False,False,True,Month-to-Month,False,Bank Withdrawal,75.05,786.3,0.0,0.0,179.8,966.1,6678
2599-CZABP,1,Q3,True,1,14,Offer D,True,44.95,False,True,DSL,19.0,False,False,False,False,False,False,False,True,One Year,False,Bank Withdrawal,44.6,641.25,0.0,0.0,629.3,1270.55,6679
7945-PRBVF,1,Q3,False,0,35,None,True,17.2,False,False,None,0.0,False,False,False,False,False,False,False,False,Two Year,False,Bank Withdrawal,21.45,705.45,0.0,0.0,602.0,1307.45,6680
4544-RXFMG,1,Q3,True,1,8,Offer E,True,6.78,False,True,DSL,24.0,False,False,False,False,False,False,False,True,One Year,True,Credit Card,43.45,345.5,0.0,0.0,54.24,399.74,6681
0859-YGKFW,1,Q3,True,1,18,Offer D,True,28.06,False,False,None,0.0,False,False,False,False,False,False,False,False,One Year,False,Bank Withdrawal,20.05,345.9,0.0,0.0,505.08,850.98,6682
1150-FTQGN,1,Q3,True,1,60,Offer B,True,48.04,True,True,Fiber Optic,76.0,True,True,False,False,True,False,False,True,One Year,False,Bank Withdrawal,94.15,5811.8,0.0,0.0,2882.4,8694.2,6683
7196-LIWRH,1,Q3,False,0,6,Offer E,True,7.35,False,False,None,0.0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,19.55,124.45,0.0,0.0,44.1,168.55,6684
5448-VWNAM,1,Q3,False,0,19,Offer D,True,8.02,True,True,DSL,57.0,True,True,False,True,True,False,False,True,Month-to-Month,True,Credit Card,75.9,1375.6,0.0,0.0,152.38,1527.98,6685
1177-XZBJL,1,Q3,True,1,53,Offer B,True,37.57,True,True,DSL,15.0,True,True,False,True,False,False,False,True,One Year,False,Bank Withdrawal,64.15,3491.55,0.0,0.0,1991.21,5482.76,6686
9330-VOFSZ,1,Q3,True,1,60,Offer B,True,30.23,True,True,Fiber Optic,14.0,False,True,True,True,True,True,True,True,Two Year,True,Credit Card,110.8,6640.7,9.79,0.0,1813.8,8444.71,6687
0939-EREMR,1,Q3,False,0,13,Offer D,True,25.33,False,True,Cable,27.0,False,False,True,True,False,False,False,False,Month-to-Month,False,Credit Card,53.45,718.1,26.37,0.0,329.29,1021.02,6688
9389-ACWBI,1,Q3,True,1,5,None,True,1.38,False,True,Fiber Optic,16.0,False,False,False,False,False,False,False,True,Month-to-Month,False,Credit Card,69.95,320.4,0.0,0.0,6.9,327.3,6689
3644-QXEHN,1,Q3,True,1,13,Offer D,True,44.05,False,True,Fiber Optic,19.0,False,False,True,False,True,True,True,True,Month-to-Month,False,Bank Withdrawal,97.0,1334.45,0.0,0.0,572.65,1907.1,6690
2911-IJORQ,1,Q3,False,0,37,None,True,44.52,True,True,DSL,6.0,True,True,True,True,True,True,True,True,One Year,True,Bank Withdrawal,90.6,3358.65,8.96,0.0,1647.24,4996.93,6691
5921-NGYRH,1,Q3,False,0,64,Offer B,True,48.41,False,True,Fiber Optic,22.0,True,False,False,False,False,False,False,True,Month-to-Month,True,Credit Card,73.55,4764.0,21.9,0.0,3098.24,7840.34,6692
5998-DZLYR,1,Q3,True,1,61,Offer B,True,25.14,True,True,Fiber Optic,13.0,False,True,False,True,False,True,True,True,Two Year,True,Bank Withdrawal,94.35,5703.0,29.88,0.0,1533.54,7206.66,6693
3985-HOYPM,1,Q3,False,0,26,None,True,6.38,False,False,None,0.0,False,False,False,False,False,False,False,False,One Year,False,Credit Card,19.4,525.55,4.25,0.0,165.88,687.18,6694
9548-LERKT,1,Q3,True,4,24,None,True,27.38,False,False,None,0.0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,19.75,483.15,16.56,0.0,657.12,1123.71,6695
6576-FBXOJ,1,Q3,True,5,17,Offer D,False,0.0,False,True,DSL,27.0,False,False,True,True,True,True,True,True,One Year,False,Bank Withdrawal,54.6,934.8,47.73,0.0,0.0,887.07,6696
4310-KEDTB,1,Q3,False,0,26,None,False,0.0,False,True,DSL,27.0,False,False,True,False,False,False,False,True,Month-to-Month,True,Credit Card,29.8,786.5,10.28,0.0,0.0,776.22,6697
4062-HBMOS,1,Q3,False,0,52,Offer B,True,5.42,True,True,Fiber Optic,22.0,False,True,True,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,103.05,5364.8,46.67,0.0,281.84,5599.97,6698
2676-ISHSF,1,Q3,False,0,1,None,True,29.19,False,False,None,0.0,False,False,False,False,False,False,False,False,Month-to-Month,False,Credit Card,20.3,20.3,0.0,0.0,29.19,49.49,6699
9236-NDUCW,1,Q3,False,0,21,Offer D,False,0.0,False,True,DSL,4.0,True,False,False,True,False,False,False,True,Two Year,False,Credit Card,35.1,770.4,0.0,0.0,0.0,770.4,6700
4753-PADAS,1,Q3,True,2,67,Offer A,True,25.46,True,True,Fiber Optic,73.0,False,True,True,False,True,True,True,True,One Year,True,Bank Withdrawal,105.7,6816.95,0.0,0.0,1705.82,8522.77,6701
6103-QCKFX,1,Q3,True,10,44,Offer B,True,43.7,False,True,DSL,75.0,True,False,False,True,False,False,False,False,Month-to-Month,False,Bank Withdrawal,56.25,2419.55,14.78,40.0,1922.8,4367.57,6702
7781-EWARA,1,Q3,True,1,70,Offer A,False,0.0,False,True,Cable,47.0,False,True,True,True,True,True,True,True,One Year,False,Bank Withdrawal,60.35,4138.7,49.23,0.0,0.0,4089.47,6703
7018-FPXHH,1,Q3,True,1,56,Offer B,True,22.74,False,True,DSL,13.0,True,True,True,False,False,False,False,True,Two Year,True,Bank Withdrawal,59.8,3457.45,35.01,0.0,1273.44,4695.88,6704
0572-ZJKLT,1,Q3,True,10,46,Offer B,True,49.26,True,True,Fiber Optic,18.0,True,False,True,True,False,True,True,True,Two Year,False,Credit Card,99.65,4630.2,9.35,0.0,2265.96,6886.81,6705
5135-RDDQL,1,Q3,True,6,63,Offer B,True,25.32,False,True,DSL,11.0,True,False,False,False,False,False,False,True,Two Year,True,Bank Withdrawal,50.65,3221.25,37.04,0.0,1595.16,4779.37,6706
1353-LJWEM,1,Q3,False,0,11,Offer D,True,28.76,False,True,DSL,27.0,False,True,True,True,False,False,False,True,Month-to-Month,True,Bank Withdrawal,60.9,688.5,49.24,0.0,316.36,955.62,6707
1794-SWWKL,1,Q3,True,6,15,Offer D,True,24.36,True,True,DSL,59.0,False,False,True,True,False,False,False,True,Month-to-Month,True,Bank Withdrawal,59.65,867.1,32.65,0.0,365.4,1199.85,6708
6166-YIPFO,1,Q3,True,8,72,Offer A,False,0.0,False,True,DSL,12.0,True,True,True,True,True,True,True,False,Two Year,True,Bank Withdrawal,64.7,4746.05,0.0,140.0,0.0,4886.05,6709
9332-GYWLO,1,Q3,True,3,6,None,True,30.17,False,True,DSL,48.0,False,False,False,False,True,False,False,True,Month-to-Month,False,Bank Withdrawal,54.85,355.1,39.15,0.0,181.02,496.97,6710
4184-VODJZ,1,Q3,True,4,63,Offer B,True,48.62,True,True,Fiber Optic,28.0,False,True,False,False,False,True,True,True,One Year,True,Bank Withdrawal,91.35,5764.7,18.78,0.0,3063.06,8808.98,6711
1092-WPIVQ,1,Q3,True,2,18,Offer D,True,39.56,True,False,None,0.0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,25.1,428.45,14.57,0.0,712.08,1125.96,6712
7233-IOQNP,1,Q3,True,9,43,Offer B,False,0.0,False,True,Cable,21.0,True,False,False,True,False,False,False,True,Month-to-Month,False,Bank Withdrawal,34.0,1505.35,49.22,0.0,0.0,1456.13,6713
2834-JKOOW,1,Q3,False,0,15,Offer D,False,0.0,False,True,DSL,25.0,True,True,True,True,False,False,False,True,One Year,False,Credit Card,45.9,693.45,16.27,0.0,0.0,677.18,6714
2400-FEQME,1,Q3,True,1,55,Offer B,True,40.94,False,False,None,0.0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,20.5,1177.95,5.83,0.0,2251.7,3423.82,6715
4957-SREEC,1,Q3,True,2,70,Offer A,True,31.78,False,False,None,0.0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,20.35,1458.1,35.44,0.0,2224.6,3647.26,6716
4923-ADWXJ,1,Q3,False,0,25,None,True,1.22,False,True,DSL,10.0,False,True,False,True,False,True,True,True,Month-to-Month,True,Bank Withdrawal,65.8,1679.65,29.29,0.0,30.5,1680.86,6717
3439-GVUSX,1,Q3,False,0,1,None,False,0.0,False,True,DSL,29.0,False,False,False,False,False,False,False,True,Month-to-Month,False,Credit Card,24.4,24.4,0.0,0.0,0.0,24.4,6718
5949-HGVJL,1,Q3,True,7,26,None,True,23.31,False,True,DSL,20.0,False,True,False,True,True,True,True,False,Month-to-Month,True,Bank Withdrawal,73.05,1959.5,47.59,50.0,606.06,2567.97,6719
5203-XEHAX,1,Q3,False,0,34,None,True,45.56,False,True,DSL,7.0,True,True,False,False,False,True,True,True,One Year,False,Bank Withdrawal,64.35,2053.05,46.39,0.0,1549.04,3555.7,6720
1635-HDGFT,1,Q3,False,0,19,Offer D,True,35.45,False,False,None,0.0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,20.5,398.55,24.07,0.0,673.55,1048.03,6721
8050-XGRVL,1,Q3,True,5,62,Offer B,True,32.92,False,True,DSL,71.0,True,False,True,False,False,False,False,True,One Year,False,Credit Card,54.75,3425.35,8.5,0.0,2041.04,5457.89,6722
9828-QHFBK,1,Q3,False,0,24,None,True,33.97,False,True,DSL,22.0,True,False,False,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,51.15,1275.7,0.0,0.0,815.28,2090.98,6723
5012-YSPJJ,1,Q3,True,6,31,None,True,25.04,False,True,DSL,71.0,False,False,True,True,False,False,False,True,Month-to-Month,False,Credit Card,54.35,1647.0,0.0,0.0,776.24,2423.24,6724
6728-VOIFY,1,Q3,True,5,63,Offer B,True,20.51,False,True,Fiber Optic,51.0,False,True,False,False,True,True,True,False,One Year,True,Bank Withdrawal,96.0,6109.75,0.0,30.0,1292.13,7431.88,6725
4891-NLUBA,1,Q3,True,8,61,Offer B,False,0.0,False,True,DSL,26.0,False,True,True,True,True,True,True,True,Two Year,True,Bank Withdrawal,61.45,3751.15,0.0,0.0,0.0,3751.15,6726
8969-PRHFK,1,Q3,False,0,18,Offer D,True,1.42,False,False,None,0.0,False,False,False,False,False,False,False,False,One Year,False,Credit Card,19.65,411.25,0.0,0.0,25.56,436.81,6727
0661-KQHNK,1,Q3,False,0,6,None,True,30.01,False,False,None,0.0,False,False,False,False,False,False,False,False,One Year,False,Credit Card,19.0,105.5,0.0,0.0,180.06,285.56,6728
8709-KRDVL,1,Q3,False,0,33,None,True,16.57,True,True,Fiber Optic,30.0,False,True,False,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,100.0,3320.6,0.0,0.0,546.81,3867.41,6729
1427-VERSM,1,Q3,True,3,56,Offer B,True,7.0,False,True,Fiber Optic,18.0,False,False,True,True,True,True,True,True,Month-to-Month,True,Bank Withdrawal,98.7,5669.5,0.0,0.0,392.0,6061.5,6730
9801-NOSHQ,1,Q3,False,0,23,Offer D,True,1.2,False,False,None,0.0,False,False,False,False,False,False,False,False,One Year,False,Credit Card,19.8,465.45,0.0,0.0,27.6,493.05,6731
6339-YPSAH,1,Q3,False,0,9,None,True,1.85,False,True,Fiber Optic,22.0,False,False,True,False,False,False,False,False,Month-to-Month,True,Bank Withdrawal,73.8,704.3,0.0,50.0,16.65,770.95,6732
2159-TURXX,1,Q3,False,0,5,None,True,22.16,False,False,None,0.0,False,False,False,False,False,False,False,False,Month-to-Month,False,Credit Card,20.05,95.55,0.0,0.0,110.8,206.35,6733
1548-FEHVL,1,Q3,True,6,61,None,True,27.66,True,True,Fiber Optic,29.0,True,True,False,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,106.2,6375.2,0.0,0.0,1687.26,8062.46,6734
3795-CAWEX,1,Q3,True,5,70,Offer A,True,40.77,True,True,Fiber Optic,71.0,True,True,True,True,True,True,True,True,Two Year,True,Credit Card,116.55,8152.3,0.0,0.0,2853.9,11006.2,6735
6215-NQCPY,1,Q3,False,0,15,Offer D,True,10.12,True,True,Fiber Optic,15.0,True,False,False,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,99.7,1566.75,0.0,0.0,151.8,1718.55,6736
5647-URDKA,1,Q3,True,8,8,None,True,11.57,False,False,None,0.0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,19.7,130.25,0.0,0.0,92.56,222.81,6737
2229-DPMBI,1,Q3,True,10,8,None,True,13.21,False,False,None,0.0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,19.5,162.15,0.0,0.0,105.68,267.83,6738
9626-WEQRM,1,Q3,False,0,4,None,False,0.0,False,True,DSL,2.0,True,False,False,False,False,False,False,False,Month-to-Month,True,Credit Card,29.15,110.05,0.0,10.0,0.0,120.05,6739
2188-SXWVT,1,Q3,False,0,34,Offer C,True,43.17,False,True,DSL,8.0,True,True,False,False,False,False,False,True,One Year,False,Credit Card,55.0,1885.15,0.0,0.0,1467.78,3352.93,6740
6258-PVZWJ,1,Q3,True,1,68,Offer A,True,11.83,True,True,DSL,21.0,True,True,True,True,True,True,True,True,Two Year,True,Credit Card,90.8,6302.85,0.0,0.0,804.44,7107.29,6741
1094-BKOSX,1,Q3,True,10,45,None,False,0.0,False,True,Cable,19.0,False,True,True,True,False,True,True,True,One Year,False,Bank Withdrawal,51.0,2264.5,0.0,0.0,0.0,2264.5,6742
2978-XXSOG,1,Q3,False,0,22,Offer D,True,32.75,True,True,DSL,24.0,True,False,False,True,False,False,False,True,Month-to-Month,True,Credit Card,59.05,1253.5,0.0,0.0,720.5,1974.0,6743
2342-CKIAO,1,Q3,False,0,2,None,True,12.68,False,False,None,0.0,False,False,False,False,False,False,False,False,Month-to-Month,False,Credit Card,20.3,41.2,0.0,0.0,25.36,66.56,6744
6953-PBDIN,1,Q3,True,4,70,Offer A,True,38.58,True,True,DSL,25.0,False,True,True,True,True,False,False,False,Two Year,False,Bank Withdrawal,72.95,5265.55,0.0,60.0,2700.6,8026.15,6745
3898-BSJYF,1,Q3,False,0,10,Offer D,True,14.24,True,True,Cable,26.0,True,False,True,True,False,True,True,True,One Year,False,Credit Card,73.55,693.3,0.0,0.0,142.4,835.7,6746
3938-YFPXD,1,Q3,False,0,72,Offer A,True,29.03,True,True,DSL,27.0,True,False,True,True,True,True,True,True,Two Year,False,Credit Card,84.3,5997.1,0.0,0.0,2090.16,8087.26,6747
7696-AMHOD,1,Q3,True,10,49,None,True,9.07,False,True,DSL,82.0,False,True,True,False,True,True,True,True,One Year,False,Credit Card,78.0,3824.2,0.0,0.0,444.43,4268.63,6748
9558-IHEZX,1,Q3,False,0,71,Offer A,True,2.93,True,True,Fiber Optic,10.0,True,True,True,False,True,True,True,True,Two Year,True,Credit Card,106.75,7283.25,0.0,0.0,208.03,7491.28,6749
9617-UDPEU,1,Q3,False,0,22,None,True,35.4,False,False,None,0.0,False,False,False,False,False,False,False,False,One Year,True,Credit Card,19.25,412.55,0.0,0.0,778.8,1191.35,6750
